"","Source","Sample.ID","Spot.Bulk","age.mean","group","group.age","d34s","d33s","d36s","D33S","D36S","an","Phase","Craton","Supergroup","Formation","Core","Date","simp.lith","Era"
"901","Izon et al., 2015","RHDH2a -333.5","Bulk",2646.49,"[2.62e+03,2.68e+03)",2645,8.59,12.1846737643402,9.63407080358584,7.77,-6.75,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","RHDH2a",2015,"Low Energy Siliciclastic","Neoarchean"
"902","Izon et al., 2015","RHDH2a -337.03","Bulk",2647.08,"[2.62e+03,2.68e+03)",2645,-4.81,-1.73004630985543,-10.049215458684,0.75,-0.93,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","RHDH2a",2015,"Low Energy Siliciclastic","Neoarchean"
"903","Izon et al., 2015","RHDH2a -369.6","Bulk",2652.51,"[2.62e+03,2.68e+03)",2645,4.96,4.10133508795158,8.26503089505178,1.55,-1.18,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","RHDH2a",2015,"Low Energy Siliciclastic","Neoarchean"
"904","Izon et al., 2015","RHDH2a -374.2","Bulk",2653.28,"[2.62e+03,2.68e+03)",2645,2.885,4.54472761072005,2.65868031431138,3.06,-2.83,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","RHDH2a",2015,"Low Energy Siliciclastic","Neoarchean"
"905","Izon et al., 2015","RHDH2a -447.2","Bulk",2665.45,"[2.62e+03,2.68e+03)",2645,3.45,5.15526605962841,3.16517546829538,3.38,-3.4,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","RHDH2a",2015,"Low Energy Siliciclastic","Neoarchean"
"906","Izon et al., 2015","RHDH2a -460.3","Bulk",2667.632,"[2.62e+03,2.68e+03)",2645,2.25503388077875,5.12219090056187,0.870403629742,3.96148281919784,-3.41850824414558,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","RHDH2a",2015,"Low Energy Siliciclastic","Neoarchean"
"907","Izon et al., 2015","RHDH2a -485.2","Bulk",2671.783,"[2.62e+03,2.68e+03)",2645,2.82850654921196,4.59819527619265,2.65990460359133,3.14251216298445,-2.72109757962724,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","RHDH2a",2015,"Low Energy Siliciclastic","Neoarchean"
"908","Izon et al., 2015","RHDH2a -496.1","Bulk",2673.6,"[2.62e+03,2.68e+03)",2645,3.48,5.41069016212607,3.85235319203819,3.62,-2.77,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","RHDH2a",2015,"Low Energy Siliciclastic","Neoarchean"
"909","Izon et al., 2015","RHDH2a-369.6","Bulk",2652.51,"[2.62e+03,2.68e+03)",2645,4.81,4.0142674493623,7.62877819807442,1.54,-1.53,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","RHDH2a",2015,"Low Energy Siliciclastic","Neoarchean"
"910","Izon et al., 2015","SV1-117","Bulk",2724.34,"[2.68e+03,2.72e+03)",2705,2.56,2.24758257278936,3.71960285018534,0.93,-1.15,"Bulk","Sulfide","Pilbara","Mount Bruce","Tumbiana","SV1",2015,"Carbonates","Neoarchean"
"911","Izon et al., 2015","SV1-126.4","Bulk",2724.81,"[2.68e+03,2.72e+03)",2705,1.98,1.43921087032131,3.28535172089243,0.42,-0.48,"Bulk","Sulfide","Pilbara","Mount Bruce","Tumbiana","SV1",2015,"Carbonates","Neoarchean"
"912","Izon et al., 2015","SV1-191.1","Bulk",2727.98,"[2.72e+03,2.78e+03)",2745,0.485,0.11974180846149,1.2367272972295,-0.13,0.315,"Bulk","Sulfide","Pilbara","Mount Bruce","Tumbiana","SV1",2015,"Carbonates","Neoarchean"
"913","Izon et al., 2015","SV1-55","Bulk",2721.3,"[2.68e+03,2.72e+03)",2705,0.16,1.1372979032199,-0.670300877446735,1.055,-0.975,"Bulk","Sulfide","Pilbara","Mount Bruce","Tumbiana","SV1",2015,"Carbonates","Neoarchean"
"914","Izon et al., 2015","SV1-55.3","Bulk",2721.32,"[2.68e+03,2.72e+03)",2705,1.71,1.62028512524296,2.47149996306107,0.74,-0.78,"Bulk","Sulfide","Pilbara","Mount Bruce","Tumbiana","SV1",2015,"Carbonates","Neoarchean"
"915","Izon et al., 2015","SV1-70.9","Bulk",2722.08,"[2.68e+03,2.72e+03)",2705,2.37,1.53984934113351,3.87780207035351,0.32,-0.63,"Bulk","Sulfide","Pilbara","Mount Bruce","Tumbiana","SV1",2015,"Carbonates","Neoarchean"
"916","Izon et al., 2015","WRL1-178.3","Bulk",2570.68,"[2.52e+03,2.58e+03)",2545,6.68,4.2346455708576,12.4401436723497,0.8,-0.29,"Bulk","Sulfide","Pilbara","Mount Bruce","Wittenoom","WRL1",2015,"Carbonates","Neoarchean"
"917","Izon et al., 2015","WRL1-222.5","Bulk",2573.29,"[2.52e+03,2.58e+03)",2545,-0.489729580169018,0.199706495614071,-1.06610658974249,0.451947189065494,-0.135825449746996,"Bulk","Sulfide","Pilbara","Mount Bruce","Wittenoom","WRL1",2015,"Carbonates","Neoarchean"
"918","Izon et al., 2015","WRL1-235.9","Bulk",2574.07,"[2.52e+03,2.58e+03)",2545,-0.69,0.934590520744392,-2.41059292513569,1.29,-1.1,"Bulk","Sulfide","Pilbara","Mount Bruce","Wittenoom","WRL1",2015,"Carbonates","Neoarchean"
"919","Izon et al., 2015","WRL1-244.3","Bulk",2574.56,"[2.52e+03,2.58e+03)",2545,NA,NA,NA,4.44,-5.61,"Bulk","Sulfide","Pilbara","Mount Bruce","Wittenoom","WRL1",2015,"Carbonates","Neoarchean"
"920","Izon et al., 2015","WRL1-298.45","Bulk",2577.75,"[2.58e+03,2.62e+03)",2605,0.63,1.89440044760285,0.597339342374759,1.57,-0.6,"Bulk","Sulfide","Pilbara","Mount Bruce","Wittenoom","WRL1",2015,"Carbonates","Neoarchean"
"921","Izon et al., 2015","WRL1-471","Bulk",2587.91,"[2.58e+03,2.62e+03)",2605,1.30639217692186,1.12452615733327,2.34777881762915,0.451947189065494,-0.135825449746996,"Bulk","Sulfide","Pilbara","Mount Bruce","Wittenoom","WRL1",2015,"Carbonates","Neoarchean"
"922","Izon et al., 2015","WRL1-499.01","Bulk",2589.54,"[2.58e+03,2.62e+03)",2605,0.78,1.21162404776734,0.802520168478274,0.81,-0.68,"Bulk","Sulfide","Pilbara","Mount Bruce","Wittenoom","WRL1",2015,"Carbonates","Neoarchean"
"923","Izon et al., 2015","WRL1-520.6","Bulk",2595.66,"[2.58e+03,2.62e+03)",2605,6.665,6.88869949429573,9.74662296024194,3.4625,-2.96,"Bulk","Sulfide","Pilbara","Mount Bruce","Wittenoom","WRL1",2015,"Carbonates","Neoarchean"
"924","Izon et al., 2015","WRL1-524.05","Bulk",2596.01,"[2.58e+03,2.62e+03)",2605,2.36,2.71470523795941,2.67876163363132,1.5,-1.81,"Bulk","Sulfide","Pilbara","Mount Bruce","Wittenoom","WRL1",2015,"Carbonates","Neoarchean"
"925","Izon et al., 2015","WRL1-531.7","Bulk",2596.19,"[2.58e+03,2.62e+03)",2605,8.29986122095416,7.5809267464142,12.7211225830306,3.31506626529143,-3.10749645905961,"Bulk","Sulfide","Pilbara","Mount Bruce","Wittenoom","WRL1",2015,"Carbonates","Neoarchean"
"926","Izon et al., 2015","WRL1-560.2","Bulk",2596.98,"[2.58e+03,2.62e+03)",2605,3.44,4.95393826615088,3.57927739215242,3.185,-2.975,"Bulk","Sulfide","Pilbara","Mount Bruce","Marra Mamba Iron Formation","WRL1",2015,"Chemical","Neoarchean"
"927","Izon et al., 2015","WRL1-603.13","Bulk",2625.35,"[2.62e+03,2.68e+03)",2645,6.36012006749032,5.58110479798857,9.78225041736369,2.31067896144999,-2.3365561051667,"Bulk","Sulfide","Pilbara","Mount Bruce","Wittenoom","WRL1",2015,"Carbonates","Neoarchean"
"928","Izon et al., 2015","WRL1-605.34","Bulk",2625.46,"[2.62e+03,2.68e+03)",2645,6.08597869374838,6.11069795214636,8.59990461452731,2.9810307672391,-2.99511695171151,"Bulk","Sulfide","Pilbara","Mount Bruce","Wittenoom","WRL1",2015,"Carbonates","Neoarchean"
"929","Izon et al., 2015","WRL1-644.75","Bulk",2627.36,"[2.62e+03,2.68e+03)",2645,5.02659512997083,5.51879677237399,6.43167648506116,2.93324794331951,-3.14045364032989,"Bulk","Sulfide","Pilbara","Mount Bruce","Marra Mamba Iron Formation","WRL1",2015,"Chemical","Neoarchean"
"930","Izon et al., 2015","WRL1-657","Bulk",2627.95,"[2.62e+03,2.68e+03)",2645,8.86403840659034,6.86394166217696,14.7074110882139,2.30873162172118,-2.20142043968852,"Bulk","Sulfide","Pilbara","Mount Bruce","Marra Mamba Iron Formation","WRL1",2015,"Chemical","Neoarchean"
"931","Izon et al., 2015","WRL1-658.05","Bulk",2628,"[2.62e+03,2.68e+03)",2645,7.19688100542637,7.6683150472896,9.40734186663095,3.96836694812808,-4.3110062481484,"Bulk","Sulfide","Pilbara","Mount Bruce","Marra Mamba Iron Formation","WRL1",2015,"Chemical","Neoarchean"
"932","Izon et al., 2015","WRL1-659.55","Bulk",2628.72,"[2.62e+03,2.68e+03)",2645,12.16,11.1740437561802,17.9303740141888,4.93,-5.3,"Bulk","Sulfide","Pilbara","Mount Bruce","Marra Mamba Iron Formation","WRL1",2015,"Chemical","Neoarchean"
"933","Izon et al., 2015","WRL1-673.6","Bulk",2628.94,"[2.62e+03,2.68e+03)",2645,8.45,8.76286982437682,11.5760319818099,4.42,-4.54,"Bulk","Sulfide","Pilbara","Mount Bruce","Marra Mamba Iron Formation","WRL1",2015,"Chemical","Neoarchean"
"934","Izon et al., 2015","WRL1-678.75","Bulk",2629.03,"[2.62e+03,2.68e+03)",2645,1.1,0.746348968350283,1.79103451207815,0.18,-0.3,"Bulk","Sulfide","Pilbara","Mount Bruce","Marra Mamba Iron Formation","WRL1",2015,"Chemical","Neoarchean"
"935","Izon et al., 2015","WRL1-678.95","Bulk",2629.41,"[2.62e+03,2.68e+03)",2645,0.99,0.129727657707515,2.53183795785402,-0.38,0.65,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","WRL1",2015,"Carbonates","Neoarchean"
"936","Izon et al., 2015","WRL1-679.9","Bulk",2632.17,"[2.62e+03,2.68e+03)",2645,3.13,2.05072838161891,5.74537547631886,0.44,-0.21,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","WRL1",2015,"Carbonates","Neoarchean"
"937","Izon et al., 2015","WRL1-683","Bulk",2641.29,"[2.62e+03,2.68e+03)",2645,5.50359576072412,5.65353850435479,8.30328729743113,2.82295920551956,-2.17943748330951,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","WRL1",2015,"Low Energy Siliciclastic","Neoarchean"
"938","Izon et al., 2015","WRL1-683.2","Bulk",2641.74,"[2.62e+03,2.68e+03)",2645,5.09,4.10812252872407,8.58314767239116,1.49,-1.11,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","WRL1",2015,"Low Energy Siliciclastic","Neoarchean"
"939","Izon et al., 2015","WRL1-689.6","Bulk",2660.3,"[2.62e+03,2.68e+03)",2645,11.47,10.2107123142022,19.8754416979036,4.32,-2.03,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","WRL1",2015,"Low Energy Siliciclastic","Neoarchean"
"940","Izon et al., 2015","WRL1-696.65","Bulk",2680.78,"[2.68e+03,2.72e+03)",2705,4.35279824179724,3.23365118613816,7.82967437527859,0.994321232052009,-0.456839495413863,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","WRL1",2015,"Low Energy Siliciclastic","Neoarchean"
"941","Izon et al., 2015","WRL1-719","Bulk",2692.91,"[2.68e+03,2.72e+03)",2705,4.475,2.74694643056758,8.14588096744963,0.445,-0.375,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","WRL1",2015,"Low Energy Siliciclastic","Neoarchean"
"942","Izon et al., 2015","WRL1-730.8","Bulk",2696.98,"[2.68e+03,2.72e+03)",2705,2.14,4.35152867025137,1.90991527885459,3.25,-2.16,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","WRL1",2015,"Low Energy Siliciclastic","Neoarchean"
"943","Izon et al., 2015","WRL1-731.05","Bulk",2697.07,"[2.68e+03,2.72e+03)",2705,2.17,2.06696254809002,3.59702581845181,0.95,-0.53,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","WRL1",2015,"Low Energy Siliciclastic","Neoarchean"
"944","Izon et al., 2015","WRL1-731.33","Bulk",2697.16,"[2.68e+03,2.72e+03)",2705,1.87,1.6626136846812,2.90598966322845,0.7,-0.65,"Bulk","Sulfide","Pilbara","Mount Bruce","Jeerinah","WRL1",2015,"Low Energy Siliciclastic","Neoarchean"
"945","Izon et al., 2017","GKF01-800.18","Bulk",2552,"[2.52e+03,2.58e+03)",2545,2.11166571367039,3.77022796478532,1.69756554272893,2.68327643076316,-2.31841160297264,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"946","Izon et al., 2017","GKF01-800.7","Bulk",2552,"[2.52e+03,2.58e+03)",2545,6.72657982173441,5.74757585236152,10.7349161092252,2.28901927654301,-2.08426297296782,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"947","Izon et al., 2017","GKF01-801.32","Bulk",2552,"[2.52e+03,2.58e+03)",2545,4.8090305866606,3.74625049124577,8.37208899789998,1.27248112934231,-0.78483934402529,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"948","Izon et al., 2017","GKF01-802.97","Bulk",2552,"[2.52e+03,2.58e+03)",2545,-1.97727480562393,2.56650866597696,-7.04553473660374,3.58529393147355,-3.29205554774081,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"949","Izon et al., 2017","GKF01-803.85","Bulk",2552,"[2.52e+03,2.58e+03)",2545,2.81209290391216,5.77698376415925,1.46801933084451,4.32974214000237,-3.88171777916257,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"950","Izon et al., 2017","GKF01-806.41","Bulk",2552,"[2.52e+03,2.58e+03)",2545,3.32702915364891,7.15790244058923,1.02239990557251,5.4458625496141,-5.30841853789732,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"951","Izon et al., 2017","GKF01-808.95","Bulk",2552,"[2.52e+03,2.58e+03)",2545,6.07773837386327,8.18300209330847,6.68686950470843,5.05756621154796,-4.89240978060512,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"952","Izon et al., 2017","GKF01-815.21","Bulk",2552,"[2.52e+03,2.58e+03)",2545,3.60564240830397,5.43678769359102,3.54302951178842,3.58150258153755,-3.31880529123962,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"953","Izon et al., 2017","GKF01-817.47","Bulk",2552,"[2.52e+03,2.58e+03)",2545,3.76668036703598,2.93243665936815,6.79675864869544,0.994364863343034,-0.372063165417824,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"954","Izon et al., 2017","GKF01-817.87","Bulk",2552,"[2.52e+03,2.58e+03)",2545,7.39066251166953,7.03208336340966,11.4189234016449,3.23268891951889,-2.67002560658636,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"955","Izon et al., 2017","GKF01-820.25","Bulk",2552,"[2.52e+03,2.58e+03)",2545,1.86881075770406,4.67552379501091,-0.119268304525466,3.71352201558794,-3.67299460611581,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"956","Izon et al., 2017","GKF01-822.75","Bulk",2552,"[2.52e+03,2.58e+03)",2545,5.09693932411293,8.78327438383741,3.659570948783,6.16158689830382,-6.04682186441363,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"957","Izon et al., 2017","GKF01-824.5","Bulk",2552,"[2.52e+03,2.58e+03)",2545,10.3225080317997,8.92195942242857,15.650539610677,3.61910750769656,-4.05329820813138,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"958","Izon et al., 2017","GKF01-826.28","Bulk",2552,"[2.52e+03,2.58e+03)",2545,5.18512079605515,7.49801496595359,4.88999253647693,4.8310268258509,-4.98472009206141,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"959","Izon et al., 2017","GKF01-827.87","Bulk",2552,"[2.52e+03,2.58e+03)",2545,2.59101115089466,5.43879277848625,0.945098576698777,4.10525937429473,-3.98356201927563,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"960","Izon et al., 2017","GKF01-829.22","Bulk",2552,"[2.52e+03,2.58e+03)",2545,11.6483286051985,11.0426708800184,16.312400661818,5.06062982560307,-5.9353882309725,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"961","Izon et al., 2017","GKF01-830.2","Bulk",2552,"[2.52e+03,2.58e+03)",2545,9.145750155511,7.85812821314846,13.8231968245954,3.15846604186376,-3.62522298092349,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"962","Izon et al., 2017","GKF01-830.53","Bulk",2552,"[2.52e+03,2.58e+03)",2545,9.9704520887367,8.85311817435674,13.974498597711,3.7306895083733,-5.05432767710756,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"963","Izon et al., 2017","GKF01-831.14","Bulk",2552,"[2.52e+03,2.58e+03)",2545,11.4667735898417,9.85131627139757,16.6064488540043,3.96225639428116,-5.29279942778804,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"964","Izon et al., 2017","GKF01-831.45","Bulk",2552,"[2.52e+03,2.58e+03)",2545,9.82373419809801,8.98344869255108,13.5440362957475,3.93621969047753,-5.20354415332025,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"965","Izon et al., 2017","GKF01-831.9","Bulk",2552,"[2.52e+03,2.58e+03)",2545,10.9458915808383,11.7344251688949,12.5173938103138,6.11217356754912,-8.382202652639,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"966","Izon et al., 2017","GKF01-832.28","Bulk",2552,"[2.52e+03,2.58e+03)",2545,9.55676123271187,9.22840323059271,12.4156726716649,4.31802374176016,-5.82023745069882,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"967","Izon et al., 2017","GKF01-832.65","Bulk",2552,"[2.52e+03,2.58e+03)",2545,7.07629095832574,7.66009266165679,7.95139461984617,4.02203461244954,-5.5363613010857,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"968","Izon et al., 2017","GKF01-833.08","Bulk",2552,"[2.52e+03,2.58e+03)",2545,9.01243115899453,9.53852302773162,10.1417673504163,4.90721983109554,-7.05127748813728,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"969","Izon et al., 2017","GKF01-833.58","Bulk",2552,"[2.52e+03,2.58e+03)",2545,8.4183911880833,8.76121844998901,9.72329601711497,4.43456098912076,-6.33222353642648,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"970","Izon et al., 2017","GKF01-833.9","Bulk",2552,"[2.52e+03,2.58e+03)",2545,9.24758175084017,9.89542813909416,10.4186374695197,5.14355502803832,-7.22486306728909,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"971","Izon et al., 2017","GKF01-834.05","Bulk",2552,"[2.52e+03,2.58e+03)",2545,6.15913665565615,8.43037944226555,4.28774950368305,5.26314727861932,-7.44703788889756,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"972","Izon et al., 2017","GKF01-834.49","Bulk",2552,"[2.52e+03,2.58e+03)",2545,7.09094599877202,7.65641667268202,7.12895226787502,4.01083707138405,-6.38682568351778,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"973","Izon et al., 2017","GKF01-834.93","Bulk",2552,"[2.52e+03,2.58e+03)",2545,5.59557916887332,6.82169983077086,4.44518149111461,3.94387605638347,-6.21318442702923,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"974","Izon et al., 2017","GKF01-835.05","Bulk",2552,"[2.52e+03,2.58e+03)",2545,7.01331615595113,8.85712834414742,5.83411290611968,5.2513920829762,-7.53323252369431,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"975","Izon et al., 2017","GKF01-835.34","Bulk",2552,"[2.52e+03,2.58e+03)",2545,7.55027683790122,8.405984242706,7.42561085352,4.5246846090965,-6.96864360870086,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"976","Izon et al., 2017","GKF01-835.88","Bulk",2552,"[2.52e+03,2.58e+03)",2545,9.79157685220433,10.4000411710765,11.1323695648722,5.36929499509919,-7.55357287674929,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"977","Izon et al., 2017","GKF01-836.06","Bulk",2552,"[2.52e+03,2.58e+03)",2545,5.62820547606124,7.75633673663068,4.00683748503061,4.86175595699678,-6.71383142210025,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"978","Izon et al., 2017","GKF01-836.45","Bulk",2552,"[2.52e+03,2.58e+03)",2545,8.84594989952503,9.10542469034792,10.2562878376367,4.55949048479098,-6.61790175082011,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"979","Izon et al., 2017","GKF01-836.9","Bulk",2552,"[2.52e+03,2.58e+03)",2545,5.36558715126456,7.54012174875474,2.64168591237168,4.78043030003317,-7.57754032332381,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"980","Izon et al., 2017","GKF01-837.04","Bulk",2552,"[2.52e+03,2.58e+03)",2545,7.79849135151633,9.40652160545818,6.9995272760679,5.39786459781522,-7.86959088341344,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"981","Izon et al., 2017","GKF01-837.3","Bulk",2552,"[2.52e+03,2.58e+03)",2545,8.49020926057875,10.3031287344706,8.20603429143052,5.93963567715794,-7.98697742565913,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"982","Izon et al., 2017","GKF01-837.79","Bulk",2552,"[2.52e+03,2.58e+03)",2545,5.61413663723265,9.25112752607293,3.1112199099752,6.36377252745368,-7.58258300878367,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
"983","Izon et al., 2017","GKF01-838.08","Bulk",2552,"[2.52e+03,2.58e+03)",2545,6.84649992412867,9.91414226478349,5.62561825438634,6.39402909513809,-7.42280022205466,"Bulk","Sulfide","Kaapvaal","Transvaal - Griqualand West","Upper Nauga","GKF01",2017,"Low Energy Siliciclastic","Neoarchean"
